Time,longitude,latitude
21579,116.30596,39.96269
21580,116.36595,39.94649
21581,116.31597,39.76386
21582,116.31438,39.96575
21583,116.34009,39.89865
21584,116.43974,39.92166
21585,116.56861,40.03627
21586,116.35326,39.8882
21587,116.41042,39.8955
21588,116.45888,39.99997
21589,116.49893,39.9078
21590,116.38058,39.84772
21591,116.3031,39.98379
21592,116.51121,39.78263
21593,116.47218,39.93206
21594,116.57933,40.0471
21595,116.36689,39.93061
21596,116.37707,39.90592
21597,116.58203,40.06637
21598,116.37139,39.96012
21599,116.48705,39.89949
21600,116.45971,40.08214
21601,116.47633,40.00913
21602,116.58496,40.07665
21603,116.43593,40.06938
21604,116.3651,40.01206
21605,116.3473,39.9324
21606,116.41389,40.04251
21607,116.48809,39.9923
21608,116.3677,40.0629
21609,116.52738,40.14075
21610,116.38974,39.94765
21611,116.47321,40.1162
21612,116.40769,40.04156
21613,116.54663,39.90837
21614,116.42001,39.94813
21615,116.33624,39.89833
21616,116.41071,40.00358
21617,116.45823,39.94853
21618,116.35563,39.90728
21619,116.4421,39.90244
21620,116.49958,40.00693
21621,116.40211,39.98687
21622,116.4388,39.94978
21623,116.4119,39.90645
21624,116.38149,39.86996
21625,116.52349,40.03327
21626,116.40025,39.98692
21627,116.3791,39.94745
21628,116.31332,39.89557
21629,116.42811,39.88305
21630,116.49548,39.92177
21631,116.38916,39.95474
21632,116.4044,39.93204
21633,116.31867,39.98169
21634,116.48488,39.98937
21635,116.2384,39.97183
21636,116.35296,39.96658
21637,116.46431,39.92896
21638,116.33406,39.93732
21639,116.452,39.95432
21640,116.58265,40.11003
21641,116.48317,39.96057
21642,116.49207,40.0016
21643,116.58749,40.07762
21644,116.43727,39.96395
21645,116.30386,39.94947
21646,116.39867,39.92273
21647,116.4947,39.99835
21648,116.31357,39.89461
21649,116.41353,39.89184
21650,116.33595,39.89601
21651,116.35014,39.94354
21652,116.5095,39.92996
21653,116.20271,39.81939
21654,116.2691,39.90623
21655,116.38291,39.90618
21656,116.31398,40.07403
21657,116.31781,39.89609
21658,116.30793,40.07605
21659,116.33754,39.97533
21660,116.3849,39.92098
21661,116.44906,39.97903
21662,116.5642,40.07165
21663,116.30642,39.89609
21664,116.36113,39.88763
21665,116.48082,39.95732
21666,116.46742,39.90729
21667,116.50765,39.86895
21668,116.43459,39.99548
21669,116.30826,39.86732
21670,116.58226,40.06541
21671,116.44286,39.99434
21672,116.3683,39.89676
21673,116.46829,39.99683
21674,116.47483,39.92693
21675,116.49541,39.99715
21676,116.43136,40.02943
21677,116.36497,39.93924
21678,116.53314,40.0511
21679,116.43287,39.89198
21680,116.47142,39.99706
21681,116.38696,39.94754
21682,116.23874,39.90441
21683,116.25603,39.90258
21684,116.30036,39.90606
21685,116.37845,39.89089
21686,116.34228,39.82977
21687,116.28383,39.89579
21688,116.38408,39.96696
21689,116.45521,39.95145
21690,116.41934,39.98752
21691,116.25858,39.91657
21692,116.30016,39.82939
21693,116.35279,39.96661
21694,116.19632,39.90621
21695,116.39351,39.85447
21696,116.43115,39.98844
21697,116.3898,39.93668
21698,116.40193,39.94868
21699,116.31501,39.90479
21700,116.76227,40.13973
21701,116.42793,39.93224
21702,116.56928,40.06362
21703,116.39046,39.95018
21704,116.36778,39.86898
21705,116.42,39.95803
21706,116.3506,39.91261
21707,116.50074,40.00531
21708,116.46512,39.93252
21709,116.4721,40.01077
21710,116.41148,39.96432
21711,116.3097,39.89594
21712,116.36799,39.87592
21713,116.39794,39.90643
21714,116.55712,40.0305
21715,116.40699,39.84086
21716,116.37073,39.89218
21717,116.40349,39.84068
21718,116.35759,39.94161
21719,116.29876,39.81073
21720,116.40035,39.90539
21721,116.30412,39.92627
21722,116.40873,39.8424
21723,116.58019,39.94481
21724,116.36252,39.82985
21725,116.69805,39.94455
21726,116.4059,40.06651
21727,116.63713,40.13856
21728,116.4435,39.8264
21729,116.46088,39.92581
21730,116.34049,39.95178
21731,116.44541,39.95803
21732,116.35932,40.02159
21733,116.45494,39.90852
21734,116.44264,39.82735
21735,116.40155,39.96158
21736,116.36915,39.85553
21737,116.43158,39.89856
21738,116.45479,39.86684
21739,116.34228,39.78891
21740,116.4451,39.94002
21741,116.3387,39.82965
21742,116.46162,39.8826
21743,116.47587,39.98788
21744,116.41778,39.94815
21745,116.46198,39.94998
21746,116.47852,39.87023
21747,116.43842,39.98697
21748,116.36602,39.94485
21749,116.44815,39.92558
21750,116.46727,39.99738
21751,116.47562,39.93237
21752,116.44907,39.95117
21753,116.38894,39.93514
21754,116.33893,39.94777
21755,116.53359,40.04163
21756,116.43818,39.94258
21757,116.46091,39.98299
21758,116.4079,40.05658
21759,116.40419,39.95774
21760,116.49102,40.00033
21761,116.59494,40.1167
21762,116.36097,39.93099
21763,116.35142,39.82952
21764,116.29986,39.97909
21765,116.19399,39.93074
21766,116.31796,39.76209
21767,116.43303,39.86864
21768,116.31666,39.74422
21769,116.27857,39.86428
21770,116.30799,39.78802
21771,116.17797,39.92602
21772,116.35042,39.91588
21773,116.37295,39.98637
21774,116.32646,39.8833
21775,116.27772,39.86047
21776,116.32053,39.93744
21777,116.57235,40.04036
21778,116.35531,40.01165
21779,116.28814,40.0228
21780,116.41071,39.98734
21781,116.35707,39.94445
21782,116.55059,39.96439
21783,116.5874,40.07718
21784,116.47816,39.96025
21785,116.55792,40.00893
21786,116.45914,39.87388
21787,116.58263,39.93862
21788,116.6148,39.93025
21789,116.39108,39.98645
21790,116.34722,39.92825
21791,116.31947,39.96657
21792,116.46915,39.93245
21793,116.40753,40.05932
21794,116.34995,39.96647
21795,116.46037,39.94253
21796,116.37812,39.89827
21797,116.3998,39.89867
21798,116.45692,39.9992
21799,116.39247,39.96188
21800,116.44923,39.89205
21801,116.34737,39.92797
21802,116.29522,39.92663
21803,116.41947,39.95798
21804,116.42053,40.10198
21805,116.46678,39.92897
21806,116.3495,39.93375
21807,116.4328,39.86635
21808,116.58771,40.07772
21809,116.47981,39.93252
21810,116.43961,39.91984
21811,116.41845,39.97208
21812,116.43493,39.90484
21813,116.49265,39.89874
21814,116.38305,39.93187
21815,116.4552,39.88598
21816,116.37789,39.96154
21817,116.36537,39.94923
21818,116.33493,39.96637
21819,116.26777,39.91182
21820,116.3386,39.91279
21821,116.38818,39.98098
21822,116.35456,40.09495
21823,116.30387,39.94672
21824,116.30039,40.05377
21825,116.31643,40.08542
21826,116.38665,40.01675
21827,116.58414,39.9265
21828,116.48407,39.94742
21829,116.44599,39.88032
21830,116.46201,39.95487
21831,116.5382,39.92237
21832,116.44014,39.95541
21833,116.43916,39.86413
21834,116.32289,39.92184
21835,116.57167,39.91514
21836,116.45517,39.91489
21837,116.58666,40.07908
21838,116.47186,39.91444
21839,116.45951,39.92208
21840,116.54718,39.9193
21841,116.44444,39.90917
21842,116.36296,39.84948
21843,116.3862,39.90608
21844,116.37727,39.857
21845,116.46133,39.87153
21846,116.31252,39.97213
21847,116.39273,39.98714
21848,116.30638,39.98429
21849,116.33093,40.05698
21850,116.28805,39.99541
21851,116.32939,39.90561
21852,116.57946,40.04684
21853,116.29843,39.93672
21854,116.21206,40.07068
21855,116.29017,39.99179
21856,116.22606,39.8475
21857,116.30461,39.92435
21858,116.36656,39.97551
21859,116.32915,39.82914
21860,116.56837,39.91402
21861,116.17048,39.76162
21862,116.34801,39.89712
21863,116.45692,39.955
21864,116.3743,39.76268
21865,116.22301,39.75443
21866,116.35765,39.88153
21867,116.47998,39.92147
21868,116.40749,40.07277
21869,116.49213,39.79925
21870,116.43972,39.9849
21871,116.30022,39.97476
21872,116.32927,40.04441
21873,116.40685,40.09109
21874,116.65412,40.12878
21875,116.4818,39.95645
21876,116.51741,40.02415
21877,116.35435,39.87992
21878,116.60345,40.0344
21879,116.47244,40.0137
21880,116.70258,40.11765
21881,116.43609,39.92263
21882,116.51538,39.95157
21883,116.45555,39.89376
21884,116.41142,39.91817
21885,116.47182,39.9103
21886,116.38547,39.90548
21887,116.43805,39.89195
21888,116.45192,39.93243
21889,116.32288,39.9005
21890,116.33247,39.96632
21891,116.56342,40.11699
21892,116.43092,40.03298
21893,116.41943,39.94821
21894,116.42407,39.99413
21895,116.46471,40.04043
21896,116.38822,39.98107
21897,116.50294,40.09422
21898,116.32802,39.90799
21899,116.33979,39.9996
21900,116.27933,39.83918
21901,116.25914,39.89285
21902,116.37775,39.89913
21903,116.5646,40.11644
21904,116.41127,39.90471
21905,116.28298,39.9459
21906,116.4419,39.93239
21907,116.50207,39.99916
21908,116.36452,39.9566
21909,116.45529,39.92915
21910,116.53916,40.00762
21911,116.3898,39.8991
21912,116.34942,39.93554
21913,116.47776,39.90678
21914,116.56852,39.91414
21915,116.45908,39.89177
21916,116.43244,39.98765
21917,116.40476,39.91948
21918,116.33462,39.92194
21919,116.4617,39.87825
21920,116.31659,40.03492
21921,116.30151,39.96301
21922,116.31378,39.89541
21923,116.30204,40.03446
21924,116.40629,39.90709
21925,116.35027,39.92686
21926,116.35934,39.97515
21927,116.32982,39.90654
21928,116.44726,39.93449
21929,116.35157,39.96381
21930,116.44829,39.97876
21931,116.46094,39.92774
21932,116.50423,39.8454
21933,116.35257,39.88688
21934,116.4216,39.90346
21935,116.31467,39.8877
21936,116.34773,39.97639
21937,116.35875,39.84523
21938,116.56942,40.03717
21939,116.31019,39.99101
21940,116.36192,39.93234
21941,116.3849,39.97018
21942,116.30359,39.94787
21943,116.3467,39.89609
21944,116.47027,39.95218
21945,116.42072,40.10194
21946,116.43857,39.93519
21947,116.46774,39.96723
21948,116.40573,39.89127
21949,116.55598,39.91501
21950,116.36594,39.96655
21951,116.46106,39.8973
21952,116.50883,39.97449
21953,116.40762,39.90795
21954,116.31821,39.95012
21955,116.4125,39.98716
21956,116.45489,39.90317
21957,116.50807,39.97419
21958,116.46615,39.97252
21959,116.37164,39.9865
21960,116.31028,39.93856
21961,116.41598,39.92292
21962,116.37306,39.95924
21963,116.35903,39.99055
21964,116.48361,39.98842
21965,116.28986,39.99242
21966,116.31958,39.94538
21967,116.39494,39.99304
21968,116.47734,39.84519
21969,116.4548,39.95036
21970,116.48771,39.86035
21971,116.41246,39.96753
21972,116.35511,39.86244
21973,116.39356,39.88521
21974,116.49337,39.97409
21975,116.42811,39.96834
21976,116.44705,39.90702
21977,116.38958,39.90578
21978,116.44987,39.82132
21979,116.47319,39.97486
21980,116.42146,39.8947
21981,116.42109,39.90343
21982,116.43495,39.98687
21983,116.30557,39.89554
21984,116.45541,39.88149
21985,116.60502,39.83458
21986,116.35714,39.89298
21987,116.32145,39.93755
21988,116.28653,39.83383
21989,116.31653,39.89205
21990,116.35228,39.84059
21991,116.25247,39.85591
21992,116.27495,39.90605
21993,116.27539,39.86864
21994,116.4333,39.87236
21995,116.33902,39.8296
21996,116.40133,39.81231
21997,116.4106,39.96946
21998,116.34035,39.82978
21999,116.397,39.81226
22000,116.40913,39.90863
22001,116.39703,39.94759
22002,116.3153,39.89631
22003,116.42309,39.93973
22004,116.43028,39.89893
22005,116.35271,39.9927
22006,116.72418,39.92546
22007,116.42837,39.92686
22008,116.41903,39.85344
22009,116.47532,40.08385
22010,116.42505,39.88585
22011,116.44916,39.95575
22012,116.29737,39.94354
22013,116.32049,39.88389
22014,116.47877,39.98385
22015,116.40667,39.85581
22016,116.40592,40.04659
22017,116.35616,39.89493
22018,116.29221,39.99014
22019,116.53502,40.15994
22020,116.34974,39.89795
22021,116.46065,40.08225
22022,116.34207,39.99941
22023,116.55187,40.10652
22024,116.44529,39.94635
22025,116.35351,39.91352
22026,116.39643,39.96533
22027,116.43361,39.93459
22028,116.48866,39.96192
22029,116.40625,39.96761
22030,116.62882,40.16251
22031,116.45564,39.94274
22032,116.39031,39.88618
22033,116.43881,39.88525
22034,116.32218,39.88866
22035,116.38621,39.93203
22036,116.45715,39.83578
22037,116.35859,39.86801
22038,116.41576,39.87959
22039,116.38059,39.86148
22040,116.42176,39.87947
22041,116.27057,39.87898
22042,116.3304,39.89572
22043,116.40763,39.86359
22044,116.3566,39.86395
22045,116.38704,39.88348
22046,116.35033,39.86727
22047,116.42575,39.9491
22048,116.56471,40.07093
22049,116.44942,39.95751
22050,116.30255,39.96138
22051,116.32196,39.89205
22052,116.34667,39.92209
22053,116.42354,39.94816
22054,116.37524,39.93159
22055,116.4557,39.9407
22056,116.56606,40.06107
22057,116.32895,39.97781
22058,116.42184,39.9682
22059,116.3562,39.90575
22060,116.44777,39.95651
22061,116.5496,40.06429
22062,116.22406,39.9237
22063,116.34987,39.94449
22064,116.38886,39.94762
22065,116.40823,39.91415
22066,116.39052,39.97059
22067,116.49343,39.9343
22068,116.32017,39.92688
22069,116.45522,39.9404
22070,116.64798,39.89259
22071,116.29358,39.94486
22072,116.5819,40.07546
22073,116.33959,39.8884
22074,116.75158,39.88842
22075,116.44866,39.90267
22076,116.56376,40.0702
22077,116.52479,39.86888
22078,116.42711,39.92301
22079,116.26861,39.88541
22080,116.37854,39.97343
22081,116.54475,39.90774
22082,116.35681,39.9445
22083,116.5875,39.91085
22084,116.48602,39.92159
22085,116.45557,39.89681
22086,116.30406,40.07195
22087,116.44989,39.88166
22088,116.45964,39.95644
22089,116.32392,39.89603
22090,116.45182,39.93242
22091,116.42308,39.88285
22092,116.42127,39.90342
22093,116.61129,40.11649
22094,116.41135,39.99486
22095,116.42147,39.93222
22096,116.48537,39.79982
22097,116.42128,39.89899
22098,116.42072,39.80564
22099,116.39944,39.90628
22100,116.28854,39.89552
22101,116.48405,39.89207
22102,116.24676,39.9242
22103,116.35011,39.93883
22104,116.31291,39.89591
22105,116.4133,39.88541
22106,116.37021,39.9004
22107,116.38073,39.85426
22108,116.42205,39.93229
22109,116.29311,39.87022
22110,116.54922,39.8674
22111,116.34617,39.88825
22112,116.47526,39.92148
22113,116.32344,39.77604
22114,116.44327,39.97339
22115,116.6245,40.13802
22116,116.31797,39.95127
22117,116.5527,40.02884
22118,116.75462,40.13779
22119,116.39615,39.85198
22120,116.30423,39.9237
22121,116.45568,39.94162
22122,116.41552,39.90701
22123,116.25507,39.8883
22124,116.35493,39.94371
22125,116.23503,39.88249
22126,116.36788,39.90761
22127,116.44172,39.99335
22128,116.47214,39.92823
22129,116.5022,40.04758
22130,116.46086,39.92411
22131,116.42378,39.95832
22132,116.47287,39.98518
22133,116.43985,39.94309
22134,116.50049,39.97341
22135,116.46915,39.99591
22136,116.2863,39.83002
22137,116.50368,39.90691
22138,116.31486,39.90892
22139,116.53292,39.90795
22140,116.6345,39.92041
22141,116.57012,40.03474
22142,116.65808,39.91798
22143,116.53693,39.93032
22144,116.47212,39.90718
22145,116.51523,39.91543
22146,116.51118,39.93306
22147,116.53046,39.86848
22148,116.42124,39.89519
22149,116.45489,39.87168
22150,116.25877,39.91704
22151,116.4969,39.96765
22152,116.58041,40.04783
22153,116.53499,40.05354
22154,116.34603,40.00875
22155,116.52356,39.9051
22156,116.472,39.86992
22157,116.4018,39.95152
22158,116.45007,39.93998
22159,116.47264,39.88311
22160,116.39764,39.94763
22161,116.56703,40.0638
22162,116.40147,40.00435
22163,116.30237,39.93502
22164,116.31599,39.89894
22165,116.40238,39.9397
22166,116.48251,39.98816
22167,116.44031,39.94872
22168,116.53522,40.02295
22169,116.31136,39.88235
22170,116.61243,40.03361
22171,116.39441,39.85585
22172,116.3179,39.99106
22173,116.4617,40.00577
22174,116.33982,39.88862
22175,116.65005,39.9067
22176,116.56494,40.0707
22177,116.44965,39.94707
22178,116.62162,40.03127
22179,116.43867,39.94211
22180,116.48393,39.88865
22181,116.45294,39.95282
22182,116.35889,39.99061
22183,116.41981,40.03922
22184,116.45525,39.93278
22185,116.45864,39.96568
22186,116.30254,39.96128
22187,116.39485,39.85548
22188,116.30481,39.90935
22189,116.32541,39.96592
22190,116.30394,39.90609
22191,116.42849,39.92706
22192,116.49728,39.96521
22193,116.41047,39.9872
22194,116.34703,39.92273
22195,116.28495,39.9464
22196,116.41065,39.93698
22197,116.41516,39.89183
22198,116.40824,39.90711
22199,116.45033,39.99122
22200,116.37535,39.94757
22201,116.41219,39.95821
22202,116.42067,39.90275
22203,116.3042,39.89589
22204,116.40514,39.91402
22205,116.35092,39.84447
22206,116.38891,39.92185
22207,116.55234,39.90791
22208,116.41899,39.95578
22209,116.52292,40.01718
22210,116.4019,39.84092
22211,116.46547,39.88309
22212,116.33906,39.82396
22213,116.34992,39.91725
22214,116.41555,39.8474
22215,116.39637,39.8123
22216,116.44872,39.91196
22217,116.30095,39.88213
22218,116.41231,39.89411
22219,116.3959,39.8173
22220,116.41054,39.94785
22221,116.39154,39.87559
22222,116.39289,39.94766
22223,116.37738,40.00047
22224,116.3499,39.92556
22225,116.39687,40.03311
22226,116.54153,40.06651
22227,116.35672,39.96611
22228,116.40597,40.04962
22229,116.42624,39.84448
22230,116.46087,39.93183
22231,116.40621,39.89169
22232,116.44973,39.87636
22233,116.41468,39.94798
22234,116.4759,39.97328
22235,116.42167,39.78481
22236,116.32185,39.90604
22237,116.56986,40.03755
22238,116.38911,39.89742
22239,116.40211,39.94455
22240,116.24789,39.90636
22241,116.42824,39.91762
22242,116.68207,39.9696
22243,116.47308,39.87817
22244,116.47141,39.92147
22245,116.42144,39.90012
22246,116.33281,39.96607
22247,116.55153,39.91949
22248,116.37395,39.92125
22249,116.40722,39.87029
22250,116.30193,40.03909
22251,116.38201,39.97045
22252,116.4339,39.87223
22253,116.3332,39.96092
22254,116.38669,39.9063
22255,116.29998,39.98074
22256,116.66902,40.11449
22257,116.40356,39.98718
22258,116.30786,40.02797
22259,116.43297,39.89604
22260,116.28318,39.93572
22261,116.33288,40.02979
22262,116.36392,40.00041
22263,116.35346,39.93891
22264,116.30521,39.87457
22265,116.3496,39.94287
22266,116.41218,39.95642
22267,116.32775,39.96631
22268,116.39635,39.89105
22269,116.31403,39.89496
22270,116.34961,39.93988
22271,116.41882,39.93202
22272,116.36835,39.90508
22273,116.39375,39.85329
22274,116.39827,39.86379
22275,116.28752,39.89538
22276,116.35552,39.98564
22277,116.42084,39.90739
22278,116.31946,39.96653
22279,116.36256,39.97563
22280,116.24223,39.90627
22281,116.42632,39.90175
22282,116.36861,39.9042
22283,116.61225,40.11567
22284,116.65471,40.12886
22285,116.56447,40.11641
22286,116.44923,39.92812
22287,116.56365,40.06439
22288,116.49599,39.92626
22289,116.37018,39.90735
22290,116.47875,39.92182
22291,116.58179,40.0762
22292,116.35031,39.9386
22293,116.46666,39.90901
22294,116.44098,39.94396
22295,116.31415,39.96894
22296,116.43199,39.78881
22297,116.4831,39.81271
22298,116.53075,40.04701
22299,116.32408,39.9268
22300,116.37902,39.84811
22301,116.47628,40.01257
22302,116.41735,39.78407
22303,116.39837,39.96117
22304,116.40582,39.87069
22305,116.45527,39.94376
22306,116.29498,39.98792
22307,116.38836,39.89152
22308,116.53763,39.96466
22309,116.45536,39.94717
22310,116.32312,39.90216
22311,116.624,39.98676
22312,116.31099,39.97741
22313,116.54127,39.96342
22314,116.3686,39.89774
22315,116.36897,39.99556
22316,116.28013,39.83775
22317,116.33939,39.93603
22318,116.46755,39.94559
